Terrain,MechTilt_deg,ElecTilt_deg,MeanTput_PF_Mbps,StdTput_PF,MeanTput_RR_Mbps,StdTput_RR,Coverage_km
Vehicular,5.5,9,19.269,15.9735436243298,4.842,10.8150740890213,1.20872701641989
Vehicular,5.5,9.5,12.51,14.1187375497953,2.9205,6.80016073114362,1.21665412705807
Vehicular,5.5,10,17.8485,15.3352721424719,3.1725,6.96936490606408,1.22463322551667
Vehicular,5.5,10.5,17.835,15.9050170174864,2.838,8.00567757715659,1.23266465274381
Vehicular,5.5,11,15.696,16.3587322683811,2.652,6.24031052994994,1.24074875192364
Vehicular,5.5,11.5,15.807,15.5549257570109,2.358,5.12427804770624,1.24888586849096
Vehicular,5.5,12,12.1275,14.8910244247455,2.601,6.41585241763696,1.25707635014603
Vehicular,6,0,16.9395,15.3194954574695,3.84,8.7440912994468,1.08160043548649
Vehicular,6,0.5,14.976,16.3206353042611,1.428,1.21879038394631,1.08869382067763
Vehicular,6,1,13.662,14.5930566380322,1.515,1.2177576415155,1.09583372592536
Vehicular,6,1.5,12.906,13.6624901366733,2.3055,4.468276187954,1.10302045631895
Vehicular,6,2,17.5005,16.3178157067291,3.486,8.29274972244935,1.11025431894851
Vehicular,6,2.5,15.96,14.388124886694,2.811,7.00344332220565,1.1175356229181
Vehicular,6,3,14.4675,16.0318244168483,4.092,9.39614342294166,1.124864679359
Vehicular,6,3.5,15.7905,14.2074031165561,2.3985,6.11605533887352,1.13224180144292
Vehicular,6,4,15.1635,15.8974128382256,2.127,5.33058617598401,1.13966730439543
Vehicular,6,4.5,17.484,16.420058943691,2.331,4.23217920418388,1.14714150550943
Vehicular,6,5,14.421,16.1526877146859,2.1285,4.19761840274959,1.15466472415871
Vehicular,6,5.5,16.695,15.6707847569278,2.07,4.20529913517773,1.16223728181157
Vehicular,6,6,15.4725,14.9396662889949,3.015,7.12831018702532,1.16985950204457
Vehicular,6,6.5,13.7505,14.6604915504222,2.565,6.17821427539164,1.17753171055638
Vehicular,6,7,16.071,15.2031677687277,4.716,8.74904770328095,1.18525423518166
Vehicular,6,7.5,13.4805,14.2243497125492,2.7795,7.3404573100324,1.19302740590509
Vehicular,6,8,18.5175,16.9476446575557,3.5385,8.53865641165673,1.20085155487547
Vehicular,6,8.5,15.0645,16.2752293080808,3.0165,6.63895547860797,1.20872701641989
Vehicular,6,9,16.524,15.4487475220485,3.105,7.33273691142979,1.21665412705807
Vehicular,6,9.5,13.7775,15.9068375507939,3.468,7.88002842375481,1.22463322551667
Vehicular,6,10,17.778,16.9732206846009,3.5745,8.69707828315149,1.23266465274381
Vehicular,6,10.5,14.025,14.40851151513,2.385,4.25930254422779,1.24074875192364
Vehicular,6,11,12.4215,14.0506155087053,3.084,7.44134163347729,1.24888586849096
Vehicular,6,11.5,11.7015,12.921939311157,2.775,6.53797970105663,1.25707635014603
Vehicular,6,12,14.145,14.118160254778,3.201,7.13477213857512,1.26532054686942
